date,country,continent,new_cases,new_deaths,new_recovered,total_cases,total_deaths,total_recovered,active_cases,cfr,vaccination_pct
2021-01-11,USA,North America,44,2,39,67190,3629,61327,2234,5.4011,6.51
2021-01-12,USA,North America,19,0,17,67209,3629,61344,2236,5.3996,6.35
2021-01-13,USA,North America,33,1,31,67242,3630,61375,2237,5.3984,5.46
2021-01-14,USA,North America,34,1,31,67276,3631,61406,2239,5.3972,6.08
2021-01-15,USA,North America,28,1,26,67304,3632,61432,2240,5.3964,6.22
2021-01-16,USA,North America,28,1,24,67332,3633,61456,2243,5.3957,6.82
2021-01-17,USA,North America,34,1,31,67366,3634,61487,2245,5.3944,6.59
2021-01-18,USA,North America,35,2,32,67401,3636,61519,2246,5.3946,7.28
2021-01-19,USA,North America,38,2,33,67439,3638,61552,2249,5.3945,5.95
2021-01-20,USA,North America,36,2,32,67475,3640,61584,2251,5.3946,6.23
2021-01-21,USA,North America,44,1,40,67519,3641,61624,2254,5.3926,6.98
2021-01-22,USA,North America,36,1,33,67555,3642,61657,2256,5.3912,6.78
2021-01-23,USA,North America,25,1,22,67580,3643,61679,2258,5.3906,7.27
2021-01-24,USA,North America,35,2,31,67615,3645,61710,2260,5.3908,7.87
2021-01-25,USA,North America,20,1,18,67635,3646,61728,2261,5.3907,6.68
2021-01-26,USA,North America,32,1,30,67667,3647,61758,2262,5.3896,7.0
2021-01-27,USA,North America,44,2,40,67711,3649,61798,2264,5.3891,8.24
2021-01-28,USA,North America,43,2,39,67754,3651,61837,2266,5.3886,7.14
2021-01-29,USA,North America,48,2,42,67802,3653,61879,2270,5.3877,7.24
2021-01-30,USA,North America,37,2,34,67839,3655,61913,2271,5.3878,8.8
2021-01-31,USA,North America,47,1,41,67886,3656,61954,2276,5.3855,7.53
2021-02-01,USA,North America,81,2,76,67967,3658,62030,2279,5.382,7.54
2021-02-02,USA,North America,73,4,67,68040,3662,62097,2281,5.3821,9.3
2021-02-03,USA,North America,75,3,70,68115,3665,62167,2283,5.3806,7.84
2021-02-04,USA,North America,72,6,66,68187,3671,62233,2283,5.3837,9.43
2021-02-05,USA,North America,115,7,107,68302,3678,62340,2284,5.3849,8.08
2021-02-06,USA,North America,52,1,46,68354,3679,62386,2289,5.3823,8.36
2021-02-07,USA,North America,60,5,54,68414,3684,62440,2290,5.3849,8.52
2021-02-08,USA,North America,78,6,72,68492,3690,62512,2290,5.3875,9.28
2021-02-09,USA,North America,119,5,113,68611,3695,62625,2291,5.3854,10.35
2021-02-10,USA,North America,83,5,74,68694,3700,62699,2295,5.3862,9.88
2021-02-11,USA,North America,70,5,65,68764,3705,62764,2295,5.388,10.13
2021-02-12,USA,North America,47,2,42,68811,3707,62806,2298,5.3872,9.5
2021-02-13,USA,North America,87,4,80,68898,3711,62886,2301,5.3862,9.85
2021-02-14,USA,North America,115,9,108,69013,3720,62994,2299,5.3903,9.84
2021-02-15,USA,North America,105,8,93,69118,3728,63087,2303,5.3937,10.37
2021-02-16,USA,North America,55,3,51,69173,3731,63138,2304,5.3937,9.5
2021-02-17,USA,North America,107,4,95,69280,3735,63233,2312,5.3912,11.3
2021-02-18,USA,North America,103,4,96,69383,3739,63329,2315,5.3889,10.46
2021-02-19,USA,North America,115,6,105,69498,3745,63434,2319,5.3886,10.32
2021-02-20,USA,North America,90,5,80,69588,3750,63514,2324,5.3889,10.5
2021-02-21,USA,North America,70,5,62,69658,3755,63576,2327,5.3906,11.78
2021-02-22,USA,North America,152,8,136,69810,3763,63712,2335,5.3903,10.11
2021-02-23,USA,North America,113,5,105,69923,3768,63817,2338,5.3888,10.94
2021-02-24,USA,North America,77,3,71,70000,3771,63888,2341,5.3871,11.61
2021-02-25,USA,North America,105,3,97,70105,3774,63985,2346,5.3834,11.65
2021-02-26,USA,North America,108,6,101,70213,3780,64086,2347,5.3836,12.05
2021-02-27,USA,North America,168,7,149,70381,3787,64235,2359,5.3807,11.1
2021-02-28,USA,North America,136,4,124,70517,3791,64359,2367,5.376,12.55
2021-03-01,USA,North America,162,7,148,70679,3798,64507,2374,5.3736,10.88
2021-03-02,USA,North America,130,5,123,70809,3803,64630,2376,5.3708,12.85
2021-03-03,USA,North America,180,10,164,70989,3813,64794,2382,5.3713,12.02
2021-03-04,USA,North America,155,10,137,71144,3823,64931,2390,5.3736,11.22
2021-03-05,USA,North America,200,8,185,71344,3831,65116,2397,5.3698,13.22
2021-03-06,USA,North America,108,3,100,71452,3834,65216,2402,5.3658,12.29
2021-03-07,USA,North America,142,10,133,71594,3844,65349,2401,5.3692,13.41
2021-03-08,USA,North America,165,11,150,71759,3855,65499,2405,5.3721,12.88
2021-03-09,USA,North America,167,5,157,71926,3860,65656,2410,5.3666,13.14
2021-03-10,USA,North America,221,15,197,72147,3875,65853,2419,5.371,13.2
2021-03-11,USA,North America,269,9,249,72416,3884,66102,2430,5.3635,14.0
2021-03-12,USA,North America,119,3,112,72535,3887,66214,2434,5.3588,12.93
2021-03-13,USA,North America,189,12,176,72724,3899,66390,2435,5.3614,14.0
2021-03-14,USA,North America,199,10,179,72923,3909,66569,2445,5.3604,13.7
2021-03-15,USA,North America,214,16,194,73137,3925,66763,2449,5.3666,14.12
2021-03-16,USA,North America,225,8,206,73362,3933,66969,2460,5.3611,12.61
2021-03-17,USA,North America,134,7,124,73496,3940,67093,2463,5.3608,13.5
2021-03-18,USA,North America,123,7,110,73619,3947,67203,2469,5.3614,13.59
2021-03-19,USA,North America,316,21,288,73935,3968,67491,2476,5.3669,13.72
2021-03-20,USA,North America,266,21,243,74201,3989,67734,2478,5.3759,14.04
2021-03-21,USA,North America,131,8,120,74332,3997,67854,2481,5.3772,14.42
2021-03-22,USA,North America,124,9,116,74456,4006,67970,2480,5.3804,14.76
2021-03-23,USA,North America,259,11,244,74715,4017,68214,2484,5.3764,13.56
2021-03-24,USA,North America,228,19,206,74943,4036,68420,2487,5.3854,13.76
2021-03-25,USA,North America,128,6,115,75071,4042,68535,2494,5.3842,15.29
2021-03-26,USA,North America,210,13,189,75281,4055,68724,2502,5.3865,15.02
2021-03-27,USA,North America,163,8,144,75444,4063,68868,2513,5.3855,14.28
2021-03-28,USA,North America,295,20,263,75739,4083,69131,2525,5.3909,15.09
2021-03-29,USA,North America,188,12,168,75927,4095,69299,2533,5.3933,16.09
2021-03-30,USA,North America,251,14,235,76178,4109,69534,2535,5.3939,15.38
2021-03-31,USA,North America,240,20,221,76418,4129,69755,2534,5.4032,16.04
2021-04-01,USA,North America,205,8,183,76623,4137,69938,2548,5.3992,14.94
2021-04-02,USA,North America,155,6,146,76778,4143,70084,2551,5.3961,15.35
2021-04-03,USA,North America,404,8,377,77182,4151,70461,2570,5.3782,15.31
2021-04-04,USA,North America,221,7,195,77403,4158,70656,2589,5.3719,16.13
2021-04-05,USA,North America,355,10,326,77758,4168,70982,2608,5.3602,15.34
2021-04-06,USA,North America,298,6,264,78056,4174,71246,2636,5.3474,15.17
2021-04-07,USA,North America,281,9,259,78337,4183,71505,2649,5.3398,16.33
2021-04-08,USA,North America,212,6,193,78549,4189,71698,2662,5.333,17.34
2021-04-09,USA,North America,167,3,155,78716,4192,71853,2671,5.3255,16.29
2021-04-10,USA,North America,422,15,400,79138,4207,72253,2678,5.316,15.86
2021-04-11,USA,North America,217,3,201,79355,4210,72454,2691,5.3053,16.88
2021-04-12,USA,North America,230,4,216,79585,4214,72670,2701,5.295,16.22
2021-04-13,USA,North America,245,6,219,79830,4220,72889,2721,5.2862,16.67
2021-04-14,USA,North America,264,4,247,80094,4224,73136,2734,5.2738,16.55
2021-04-15,USA,North America,209,6,196,80303,4230,73332,2741,5.2675,17.5
2021-04-16,USA,North America,145,3,134,80448,4233,73466,2749,5.2618,18.31
2021-04-17,USA,North America,297,10,272,80745,4243,73738,2764,5.2548,17.9
2021-04-18,USA,North America,216,6,204,80961,4249,73942,2770,5.2482,16.91
2021-04-19,USA,North America,264,9,236,81225,4258,74178,2789,5.2422,17.75
2021-04-20,USA,North America,260,9,235,81485,4267,74413,2805,5.2365,18.13
2021-04-21,USA,North America,206,8,194,81691,4275,74607,2809,5.2331,17.39
2021-04-22,USA,North America,195,8,184,81886,4283,74791,2812,5.2304,18.12
2021-04-23,USA,North America,247,9,226,82133,4292,75017,2824,5.2257,18.41
2021-04-24,USA,North America,288,5,270,82421,4297,75287,2837,5.2135,18.84
2021-04-25,USA,North America,248,8,218,82669,4305,75505,2859,5.2075,18.01
2021-04-26,USA,North America,215,3,203,82884,4308,75708,2868,5.1976,18.63
2021-04-27,USA,North America,183,4,166,83067,4312,75874,2881,5.191,18.53
2021-04-28,USA,North America,307,13,280,83374,4325,76154,2895,5.1875,19.74
2021-04-29,USA,North America,579,23,517,83953,4348,76671,2934,5.1791,19.74
2021-04-30,USA,North America,281,7,264,84234,4355,76935,2944,5.1701,19.74
2021-05-01,USA,North America,266,10,248,84500,4365,77183,2952,5.1657,18.73
2021-05-02,USA,North America,260,5,241,84760,4370,77424,2966,5.1557,18.93
2021-05-03,USA,North America,218,9,201,84978,4379,77625,2974,5.1531,20.0
2021-05-04,USA,North America,272,9,253,85250,4388,77878,2984,5.1472,18.83
2021-05-05,USA,North America,350,10,317,85600,4398,78195,3007,5.1379,18.89
2021-05-06,USA,North America,228,3,202,85828,4401,78397,3030,5.1277,20.65
2021-05-07,USA,North America,258,8,244,86086,4409,78641,3036,5.1216,19.7
2021-05-08,USA,North America,278,7,246,86364,4416,78887,3061,5.1132,20.24
2021-05-09,USA,North America,150,3,138,86514,4419,79025,3070,5.1078,20.38
2021-05-10,USA,North America,255,4,242,86769,4423,79267,3079,5.0974,19.32
2021-05-11,USA,North America,425,15,403,87194,4438,79670,3086,5.0898,19.8
2021-05-12,USA,North America,226,8,199,87420,4446,79869,3105,5.0858,20.46
2021-05-13,USA,North America,248,11,232,87668,4457,80101,3110,5.084,20.79
2021-05-14,USA,North America,360,11,327,88028,4468,80428,3132,5.0757,19.94
2021-05-15,USA,North America,173,7,157,88201,4475,80585,3141,5.0736,20.19
2021-05-16,USA,North America,190,7,176,88391,4482,80761,3148,5.0707,21.46
2021-05-17,USA,North America,157,2,142,88548,4484,80903,3161,5.0639,21.0
2021-05-18,USA,North America,229,7,204,88777,4491,81107,3179,5.0587,20.18
2021-05-19,USA,North America,304,6,288,89081,4497,81395,3189,5.0482,21.88
2021-05-20,USA,North America,269,4,247,89350,4501,81642,3207,5.0375,21.31
2021-05-21,USA,North America,321,12,284,89671,4513,81926,3232,5.0328,21.5
2021-05-22,USA,North America,236,8,215,89907,4521,82141,3245,5.0285,21.39
2021-05-23,USA,North America,207,5,188,90114,4526,82329,3259,5.0225,22.33
2021-05-24,USA,North America,221,7,201,90335,4533,82530,3272,5.018,21.39
2021-05-25,USA,North America,370,14,326,90705,4547,82856,3302,5.013,22.8
2021-05-26,USA,North America,519,18,489,91224,4565,83345,3314,5.0042,22.39
2021-05-27,USA,North America,227,7,200,91451,4572,83545,3334,4.9994,22.28
2021-05-28,USA,North America,313,9,290,91764,4581,83835,3348,4.9922,21.44
2021-05-29,USA,North America,223,3,207,91987,4584,84042,3361,4.9833,21.62
2021-05-30,USA,North America,183,4,170,92170,4588,84212,3370,4.9778,22.92
2021-05-31,USA,North America,206,4,183,92376,4592,84395,3389,4.971,21.92
2021-06-01,USA,North America,712,16,627,93088,4608,85022,3458,4.9502,22.0
2021-06-02,USA,North America,622,27,560,93710,4635,85582,3493,4.9461,23.5
2021-06-03,USA,North America,329,6,292,94039,4641,85874,3524,4.9352,23.31
2021-06-04,USA,North America,797,30,737,94836,4671,86611,3554,4.9253,23.26
2021-06-05,USA,North America,421,18,388,95257,4689,86999,3569,4.9225,23.48
2021-06-06,USA,North America,682,25,638,95939,4714,87637,3588,4.9135,23.75
2021-06-07,USA,North America,466,19,417,96405,4733,88054,3618,4.9095,23.3
2021-06-08,USA,North America,406,11,369,96811,4744,88423,3644,4.9003,23.91
2021-06-09,USA,North America,495,20,457,97306,4764,88880,3662,4.8959,23.37
2021-06-10,USA,North America,493,19,463,97799,4783,89343,3673,4.8906,24.61
2021-06-11,USA,North America,514,19,468,98313,4802,89811,3700,4.8844,24.72
2021-06-12,USA,North America,595,21,555,98908,4823,90366,3719,4.8762,24.47
2021-06-13,USA,North America,585,26,553,99493,4849,90919,3725,4.8737,23.37
2021-06-14,USA,North America,379,7,337,99872,4856,91256,3760,4.8622,24.85
2021-06-15,USA,North America,484,14,454,100356,4870,91710,3776,4.8527,24.99
2021-06-16,USA,North America,687,21,632,101043,4891,92342,3810,4.8405,24.66
2021-06-17,USA,North America,693,24,652,101736,4915,92994,3827,4.8311,25.03
2021-06-18,USA,North America,349,13,311,102085,4928,93305,3852,4.8273,24.8
2021-06-19,USA,North America,565,22,505,102650,4950,93810,3890,4.8222,25.11
2021-06-20,USA,North America,473,17,436,103123,4967,94246,3910,4.8166,24.5
2021-06-21,USA,North America,891,28,784,104014,4995,95030,3989,4.8022,25.76
2021-06-22,USA,North America,525,8,489,104539,5003,95519,4017,4.7858,24.76
2021-06-23,USA,North America,619,15,551,105158,5018,96070,4070,4.7719,25.09
2021-06-24,USA,North America,741,30,703,105899,5048,96773,4078,4.7668,25.34
2021-06-25,USA,North America,1116,46,1028,107015,5094,97801,4120,4.7601,25.5
2021-06-26,USA,North America,599,16,556,107614,5110,98357,4147,4.7485,24.85
2021-06-27,USA,North America,435,16,385,108049,5126,98742,4181,4.7441,26.14
2021-06-28,USA,North America,1024,30,947,109073,5156,99689,4228,4.7271,25.21
2021-06-29,USA,North America,1134,36,1045,110207,5192,100734,4281,4.7111,26.55
2021-06-30,USA,North America,1328,51,1193,111535,5243,101927,4365,4.7008,26.97
2021-07-01,USA,North America,579,9,523,112114,5252,102450,4412,4.6845,27.01
2021-07-02,USA,North America,754,27,705,112868,5279,103155,4434,4.6771,26.59
2021-07-03,USA,North America,545,13,496,113413,5292,103651,4470,4.6661,25.86
2021-07-04,USA,North America,738,15,680,114151,5307,104331,4513,4.6491,27.27
2021-07-05,USA,North America,586,19,547,114737,5326,104878,4533,4.6419,26.16
2021-07-06,USA,North America,1416,38,1329,116153,5364,106207,4582,4.618,26.81
2021-07-07,USA,North America,1456,29,1318,117609,5393,107525,4691,4.5855,26.83
2021-07-08,USA,North America,1339,21,1180,118948,5414,108705,4829,4.5516,27.94
2021-07-09,USA,North America,894,21,845,119842,5435,109550,4857,4.5351,26.92
2021-07-10,USA,North America,513,14,482,120355,5449,110032,4874,4.5274,28.2
2021-07-11,USA,North America,1036,29,946,121391,5478,110978,4935,4.5127,26.91
2021-07-12,USA,North America,770,13,716,122161,5491,111694,4976,4.4949,27.75
2021-07-13,USA,North America,1515,57,1350,123676,5548,113044,5084,4.4859,28.1
2021-07-14,USA,North America,817,15,761,124493,5563,113805,5125,4.4685,28.31
2021-07-15,USA,North America,923,21,828,125416,5584,114633,5199,4.4524,28.93
2021-07-16,USA,North America,910,20,818,126326,5604,115451,5271,4.4361,28.76
2021-07-17,USA,North America,1540,26,1407,127866,5630,116858,5378,4.403,27.43
2021-07-18,USA,North America,921,15,868,128787,5645,117726,5416,4.3832,27.76
2021-07-19,USA,North America,491,12,463,129278,5657,118189,5432,4.3758,27.64
2021-07-20,USA,North America,1346,46,1275,130624,5703,119464,5457,4.366,28.84
2021-07-21,USA,North America,655,24,621,131279,5727,120085,5467,4.3625,28.35
2021-07-22,USA,North America,907,31,810,132186,5758,120895,5533,4.356,29.09
2021-07-23,USA,North America,1240,41,1121,133426,5799,122016,5611,4.3462,28.31
2021-07-24,USA,North America,1081,21,968,134507,5820,122984,5703,4.3269,28.7
2021-07-25,USA,North America,1177,36,1045,135684,5856,124029,5799,4.3159,30.04
2021-07-26,USA,North America,1585,58,1402,137269,5914,125431,5924,4.3083,29.86
2021-07-27,USA,North America,887,25,810,138156,5939,126241,5976,4.2988,28.89
2021-07-28,USA,North America,1182,51,1110,139338,5990,127351,5997,4.2989,30.02
2021-07-29,USA,North America,574,19,527,139912,6009,127878,6025,4.2948,28.92
2021-07-30,USA,North America,871,26,815,140783,6035,128693,6055,4.2867,29.84
2021-07-31,USA,North America,982,19,886,141765,6054,129579,6132,4.2704,30.55
2021-08-01,USA,North America,948,28,847,142713,6082,130426,6205,4.2617,30.92
2021-08-02,USA,North America,1116,49,1042,143829,6131,131468,6230,4.2627,29.33
2021-08-03,USA,North America,770,13,702,144599,6144,132170,6285,4.249,31.22
2021-08-04,USA,North America,1177,21,1089,145776,6165,133259,6352,4.2291,31.16
2021-08-05,USA,North America,3267,86,3052,149043,6251,136311,6481,4.1941,31.57
2021-08-06,USA,North America,1306,30,1221,150349,6281,137532,6536,4.1776,30.92
2021-08-07,USA,North America,826,28,773,151175,6309,138305,6561,4.1733,30.67
2021-08-08,USA,North America,1310,25,1216,152485,6334,139521,6630,4.1539,31.59
2021-08-09,USA,North America,1668,40,1567,154153,6374,141088,6691,4.1349,31.93
2021-08-10,USA,North America,1175,24,1107,155328,6398,142195,6735,4.119,31.55
2021-08-11,USA,North America,1159,22,1055,156487,6420,143250,6817,4.1026,31.59
2021-08-12,USA,North America,1324,58,1203,157811,6478,144453,6880,4.1049,32.45
2021-08-13,USA,North America,2019,70,1866,159830,6548,146319,6963,4.0969,30.93
2021-08-14,USA,North America,1256,24,1106,161086,6572,147425,7089,4.0798,31.84
2021-08-15,USA,North America,1792,55,1667,162878,6627,149092,7159,4.0687,32.62
2021-08-16,USA,North America,1418,29,1333,164296,6656,150425,7215,4.0512,32.6
2021-08-17,USA,North America,1207,37,1122,165503,6693,151547,7263,4.044,31.71
2021-08-18,USA,North America,1998,57,1808,167501,6750,153355,7396,4.0298,32.19
2021-08-19,USA,North America,1301,51,1175,168802,6801,154530,7471,4.029,31.67
2021-08-20,USA,North America,1737,31,1557,170539,6832,156087,7620,4.0061,31.72
2021-08-21,USA,North America,1593,40,1452,172132,6872,157539,7721,3.9923,33.06
2021-08-22,USA,North America,1947,49,1828,174079,6921,159367,7791,3.9758,32.62
2021-08-23,USA,North America,2134,94,1972,176213,7015,161339,7859,3.981,32.05
2021-08-24,USA,North America,948,33,838,177161,7048,162177,7936,3.9783,32.27
2021-08-25,USA,North America,1927,78,1726,179088,7126,163903,8059,3.979,33.71
2021-08-26,USA,North America,1749,62,1601,180837,7188,165504,8145,3.9749,32.77
2021-08-27,USA,North America,898,19,792,181735,7207,166296,8232,3.9657,32.89
2021-08-28,USA,North America,1564,64,1460,183299,7271,167756,8272,3.9667,33.98
2021-08-29,USA,North America,1411,49,1267,184710,7320,169023,8367,3.963,34.33
2021-08-30,USA,North America,1629,29,1484,186339,7349,170507,8483,3.9439,33.56
2021-08-31,USA,North America,2345,95,2153,188684,7444,172660,8580,3.9452,33.52
2021-09-01,USA,North America,1123,41,1060,189807,7485,173720,8602,3.9435,33.44
2021-09-02,USA,North America,1278,52,1150,191085,7537,174870,8678,3.9443,34.82
2021-09-03,USA,North America,1629,25,1543,192714,7562,176413,8739,3.9239,34.57
2021-09-04,USA,North America,1560,37,1463,194274,7599,177876,8799,3.9115,33.8
2021-09-05,USA,North America,1438,25,1289,195712,7624,179165,8923,3.8955,33.38
2021-09-06,USA,North America,2219,64,1999,197931,7688,181164,9079,3.8842,34.68
2021-09-07,USA,North America,925,34,817,198856,7722,181981,9153,3.8832,35.41
2021-09-08,USA,North America,912,36,845,199768,7758,182826,9184,3.8835,34.91
2021-09-09,USA,North America,1207,46,1065,200975,7804,183891,9280,3.8831,35.01
2021-09-10,USA,North America,1173,52,1102,202148,7856,184993,9299,3.8863,35.0
2021-09-11,USA,North America,925,16,872,203073,7872,185865,9336,3.8764,35.42
2021-09-12,USA,North America,1299,51,1223,204372,7923,187088,9361,3.8768,35.34
2021-09-13,USA,North America,531,13,483,204903,7936,187571,9396,3.8731,35.87
2021-09-14,USA,North America,1449,47,1365,206352,7983,188936,9433,3.8686,35.33
2021-09-15,USA,North America,1895,62,1760,208247,8045,190696,9506,3.8632,35.03
2021-09-16,USA,North America,1711,51,1518,209958,8096,192214,9648,3.856,35.45
2021-09-17,USA,North America,2183,94,2012,212141,8190,194226,9725,3.8606,36.29
2021-09-18,USA,North America,1065,32,984,213206,8222,195210,9774,3.8564,35.06
2021-09-19,USA,North America,885,25,781,214091,8247,195991,9853,3.8521,35.32
2021-09-20,USA,North America,734,17,695,214825,8264,196686,9875,3.8469,35.82
2021-09-21,USA,North America,703,23,632,215528,8287,197318,9923,3.845,35.69
2021-09-22,USA,North America,1031,31,907,216559,8318,198225,10016,3.841,35.42
2021-09-23,USA,North America,948,37,872,217507,8355,199097,10055,3.8413,36.55
2021-09-24,USA,North America,815,19,770,218322,8374,199867,10081,3.8356,36.43
2021-09-25,USA,North America,1071,19,968,219393,8393,200835,10165,3.8256,36.77
2021-09-26,USA,North America,788,32,720,220181,8425,201555,10201,3.8264,37.28
2021-09-27,USA,North America,783,21,711,220964,8446,202266,10252,3.8223,37.82
2021-09-28,USA,North America,603,21,556,221567,8467,202822,10278,3.8214,36.74
2021-09-29,USA,North America,806,18,712,222373,8485,203534,10354,3.8157,37.45
2021-09-30,USA,North America,955,33,848,223328,8518,204382,10428,3.8141,37.13
2021-10-01,USA,North America,261,4,237,223589,8522,204619,10448,3.8115,37.98
2021-10-02,USA,North America,392,6,347,223981,8528,204966,10487,3.8075,37.31
